"id","author","authorLink","authorThumb","text","likes","time","timestamp","edited","hasReplies","repliesToken","numReplies","reply.id","reply.author","reply.authorLink","reply.authorThumb","reply.text","reply.likes","reply.time","reply.timestamp","reply.edited"
,,,,,,,,,,,,"Ugz3FAGy1jVYdWKxJ1N4AaABAg.92BFmnpvh2F92BGelw9bex","Dignity: Human Rights in Daily Life","/channel/UCrtKHiEPd_552GFZW7o8ulg","https://yt3.ggpht.com/a/AGF-l79KlCu44xK2AwwbMaRWAhe8aJ_Iu8s7OO7ifg=s32-c-k-c0xffffffff-no-rj-mo","it is",4,"4 hours ago",1575601527168,false
,,,,,,,,,,,,"Ugz3FAGy1jVYdWKxJ1N4AaABAg.92BFmnpvh2F92BHPW2Qs3c","Sleepy","/channel/UCXoWLfxLiWey7gD-oPAFQpQ","https://yt3.ggpht.com/a/AGF-l78NgqOM2fG2Lho4mNwZSsccDCxab4eXGD5vgA=s32-c-k-c0xffffffff-no-rj-mo","It is.",4,"4 hours ago",1575601527168,false
,,,,,,,,,,,,"Ugz3FAGy1jVYdWKxJ1N4AaABAg.92BFmnpvh2F92BHX0jdGF_","Misleading Image","/channel/UC1z_ApwBb3bhpXP5e1GndSw","https://yt3.ggpht.com/a/AGF-l7_j-oBUma1SIMe0u8TutXPzS61mgQZMQKicbQ=s32-c-k-c0xffffffff-no-rj-mo","It is",4,"4 hours ago",1575601527169,false
,,,,,,,,,,,,"Ugz3FAGy1jVYdWKxJ1N4AaABAg.92BFmnpvh2F92BHcZbBu8m","Hi You person","/channel/UCNsoil3aMNCNSAg5MeWd7bg","https://yt3.ggpht.com/a/AGF-l7_6udTJ3Yuyx8wGeWjffgvPURJFDg0A6OaxBA=s32-c-k-c0xffffffff-no-rj-mo","Īt ïs or įš ît",2,"3 hours ago",1575605127169,false
,,,,,,,,,,,,"Ugz3FAGy1jVYdWKxJ1N4AaABAg.92BFmnpvh2F92BHshw5p0z","Outrjs","/channel/UCbK9EA8NnkqRXj7V0hAa1_w","https://yt3.ggpht.com/a/AGF-l7_KNYoyZYZusOm9VsRr1hrCjlWa6KkbtyOVkw=s32-c-k-c0xffffffff-no-rj-mo","Hate what is evil, cling to what is good.\nHate sin not the sinner. \nDeuteronomy 28",4,"3 hours ago",1575605127169,false
,,,,,,,,,,,,"Ugz3FAGy1jVYdWKxJ1N4AaABAg.92BFmnpvh2F92BIAvSiKn1","benjovi55","/channel/UCb228FYdRLaZ8LMVj4eYv9g","https://yt3.ggpht.com/a/AGF-l79i92JTlcz_yG3GOVP6Fj2OavOZVdHdmGdbrQ=s32-c-k-c0xffffffff-no-rj-mo","Hate eating Brussels sprouts. Hate when a fart has diarrhea with it. Hate is a common emotion the left tried to redefine as ""speech that isn't leftist and forbidden."" \n   If you hate someone, you get anger management. You relax and forgive. But she flips out because the guy uses it as its most common meaning, and she has become too tyrranical to allow hearing that.",6,"3 hours ago",1575605127170,false
,,,,,,,,,,,,"Ugz3FAGy1jVYdWKxJ1N4AaABAg.92BFmnpvh2F92BJPMae2s5","some body","/channel/UC81tKJRwASYS1w_idvQGygQ","https://yt3.ggpht.com/a/AGF-l789K2-wSrDAxcODfAI3G0mAe7y1Zh1LBnJuQA=s32-c-k-c0xffffffff-no-rj-mo","Not strong enough in Nancy's case.",1,"3 hours ago",1575605127170,false
,,,,,,,,,,,,"Ugz3FAGy1jVYdWKxJ1N4AaABAg.92BFmnpvh2F92BJc1zAUwV","xFourTwenty MOB","/channel/UCpt3rP1Ic5KP-JsaB__eblg","https://yt3.ggpht.com/a/AGF-l79rnsYcnTc3y8mHr-bn-yvVgCdW1Qv9HPabsg=s32-c-k-c0xffffffff-no-rj-mo","Hateful is the perfect example of everyone who wants to impeach trump.",3,"3 hours ago",1575605127171,false
,,,,,,,,,,,,"Ugz3FAGy1jVYdWKxJ1N4AaABAg.92BFmnpvh2F92BKBjnDOvi","RYNNY KITTY","/channel/UC5CndIqQI4hQTDWBF9zXGCw","https://yt3.ggpht.com/a/AGF-l7_IhkydqX5p42K-IO7AMidztaCGARrkNCRS0A=s32-c-k-c0xffffffff-no-rj-mo","Shes full of ""hate"".",2,"3 hours ago",1575605127171,false
,,,,,,,,,,,,"Ugz3FAGy1jVYdWKxJ1N4AaABAg.92BFmnpvh2F92BKDN6P1TL","Plagu3Marine7","/channel/UCb_fFQBtMNxjneI2U7Hd-Fg","https://yt3.ggpht.com/a/AGF-l7_tA3GRk-CDaMruNBVE__ofzbj7Kpzg9gsQBw=s32-c-k-c0xffffffff-no-rj-mo","Whooop Whooop",1,"3 hours ago",1575605127172,false
,,,,,,,,,,,,"Ugz3FAGy1jVYdWKxJ1N4AaABAg.92BFmnpvh2F92BKoAzzTzg","Space Alien","/channel/UCtEJTPXJ1f7kSZAbSey-Z-Q","https://yt3.ggpht.com/a/AGF-l78g0sCT3KyC6q6mmBMTYbvYqk7AC88f4WSZDw=s32-c-k-c0xffffffff-no-rj-mo","""jews"" who control american media among other things have made millions, hell billions promulgating hate in media. just look at this network alone, boss is jeff zucker, who orders his ""news"" company to cover nothing but trump hate. havent even talked about hollywood which is also owned and controlled by people like jeff zucker.",0,"3 hours ago",1575605127630,false
,,,,,,,,,,,,"Ugz3FAGy1jVYdWKxJ1N4AaABAg.92BFmnpvh2F92BLShMxUco","Ian Linera","/channel/UCcMXmQ_0-lpmc2wgWk_d_NQ","https://yt3.ggpht.com/a/AGF-l79F98A8yxofosYeXvp1iklKqgp3VtwN6L7O3A=s32-c-k-c0xffffffff-no-rj-mo","@xFourTwenty MOB i just can't stand him and plus is embarrassing to see a president break every promise he makes. He's a liar and a deceiver, no hate just a statement",0,"3 hours ago",1575605127631,false
,,,,,,,,,,,,"Ugz3FAGy1jVYdWKxJ1N4AaABAg.92BFmnpvh2F92BLkv5wsOm","A E","/channel/UCM72EQmt9Q1c023qkCY_9-g","https://yt3.ggpht.com/a/AGF-l7--4uRwGkcchRrGeynbdvgeNWEEz7EbhKac6A=s32-c-k-c0xffffffff-no-rj-mo","As well as over used",0,"3 hours ago",1575605127631,false
,,,,,,,,,,,,"Ugz3FAGy1jVYdWKxJ1N4AaABAg.92BFmnpvh2F92BNO9oloHt","David miorgan","/channel/UCcCbslKzA5dh1EXBy6_lwfQ","https://yt3.ggpht.com/a/AGF-l7_IruBMsXG3JReKW71nIK4pn_eGjHGoNzi8WA=s32-c-k-c0xffffffff-no-rj-mo","I bet Anderson Cooper hates having a leaky rectum from sodomy.",1,"3 hours ago",1575605127632,false
"Ugzf1GKJ0EPAzfj8bjN4AaABAg","Mz Peachez","/channel/UC3Yu2ZUCMh83pWMGcUeDTBQ","https://yt3.ggpht.com/a/AGF-l78HtqTeg3G9i6PCHJyuKy4rz-Siak5hJ3AJLA=s48-c-k-c0xffffffff-no-rj-mo","Impeachment will happen. Removal will not",0,"4 hours ago",1575601526546,false,false,,,,,,,,,,,
"UgzjFRnW8_xqneCo9bB4AaABAg","rafe one","/channel/UCn0Z8GNMVKHe7z8J96JSaZQ","https://yt3.ggpht.com/a/AGF-l78gksKzmLWEk9D_nwSWNjgelrrQT7nbn8FZvQ=s48-c-k-c0xffffffff-no-rj-mo","For real this time? Lol.",0,"4 hours ago",1575601526546,false,false,,,,,,,,,,,
"UgwNV0a2jhhntJcf5ul4AaABAg","Donelle Glatt","/channel/UCP2LDDfUXt_Vkf9ZEa6YoNg","https://yt3.ggpht.com/a/AGF-l79k9PoQr3alqZvDu8AsRAC52MfQwaLo156keA=s48-c-k-c0xffffffff-no-rj-mo","I hate Nancy Pelosi, and I'm a Christian.",0,"4 hours ago",1575601526547,false,false,,,,,,,,,,,
"UgwyQtV9fxgQYbV0ZrJ4AaABAg","SeBASStian Loves Rock","/channel/UCkk13ywV67mvgn4iS7ovNNA","https://yt3.ggpht.com/a/AGF-l79cVZNAU7qmoYNFk9IH0YVXgKXZSHqmorMAJQ=s48-c-k-c0xffffffff-no-rj-mo","YESSSSSSS!! FUCK GUN VIOLENCE AND HELP THE DREAMERS!!! VIVA MEXICO!!!!!",0,"4 hours ago",1575601526548,false,false,,,,,,,,,,,
"UgyPi_0n3EjtAMZfm4h4AaABAg","Vang Hgf","/channel/UCxUmOCHM-OBHVsivEGkmZiA","https://yt3.ggpht.com/a/AGF-l7_HMdqotU9mCtAUqTOa_QmtUPNUu-8BCP0qzg=s48-c-k-c0xffffffff-no-rj-mo","Trump need to start this war soon.",0,"4 hours ago",1575601526548,false,false,,,,,,,,,,,
"UgwypFpan2IW4joOs614AaABAg","Jorge Suarez","/channel/UCK9YMAMCMym5j-YxUtM3KCw","https://yt3.ggpht.com/a/AGF-l78E2aFe67fhkKJxnstNdhZcBVe88EbYtvcBrA=s48-c-k-c0xffffffff-no-rj-mo","Later today will smoke a waki tabaki !",0,"4 hours ago",1575601526549,false,false,,,,,,,,,,,
"Ugy0v83NdYo6U8VyAHx4AaABAg","Mark Cannon","/channel/UCDcNkAuVE_bJ3aEo2XRVgSA","https://yt3.ggpht.com/a/AGF-l7-kNz1-lTbVNC1BQrM9H5D-Irw4VFx5VmAVlw=s48-c-k-c0xffffffff-no-rj-mo","I can't wait to see the Liberals meltdown when Trump wins a second term in 2020.",4,"4 hours ago",1575601526549,false,false,,,,,,,,,,,
"UgyUaNgYL-kCYCr0qnN4AaABAg","johnnyparamedic","/channel/UCJdcV4yDK7fiO1-rmcXAPmg","https://yt3.ggpht.com/a/AGF-l7_4eJpyqHDJINRy7QoElxUnC_eEXqHqB4nlUg=s48-c-k-c0xffffffff-no-rj-mo","I can not wait till the two party system dies..",1,"4 hours ago",1575601526550,false,false,,,,,,,,,,,
"Ugz-11ZJbZ0BtD--6rh4AaABAg","Adam Freeman","/channel/UCkj45OBlfpb-D_n_bb6nl8A","https://yt3.ggpht.com/a/AGF-l7-618fNWE3kTf7FlQj0vsCrIXkJC2SIuUAnOg=s48-c-k-c0xffffffff-no-rj-mo","LOL!! this has all been such a joke...",5,"4 hours ago",1575601526551,false,false,,,,,,,,,,,
"UgywuGX0L7qhumzX6Th4AaABAg","Steven H","/channel/UC8NZlXlVELSDMzzlWlbQzag","https://yt3.ggpht.com/a/AGF-l79jqn9BZ34Qcr3CfFCkUenJY8QoA4Ph1Tk5Gw=s48-c-k-c0xffffffff-no-rj-mo","Let's say it all together......Trump 2020!",1,"4 hours ago",1575601526551,false,false,,,,,,,,,,,
"UgzMr_V1xqj2Imf75HB4AaABAg","onemileprophet","/channel/UClSix9G2jTfDkj9mJAcY0tg","https://yt3.ggpht.com/a/AGF-l79M3AYvbUAcNi3Kjfn3-3G37e6LWXci96bHvQ=s48-c-k-c0xffffffff-no-rj-mo","""Why the rush...?"" Well, the dude fucking attempted to tamper with the upcoming election...maybe that's why? Don't give him a chance to have Russia win for him again.",0,"4 hours ago",1575601526552,false,false,,,,,,,,,,,
"UgyU3KuU3EOSP1-uGBB4AaABAg","Michael Hoerig","/channel/UCGdOFDJniBDMQ9qfHSfQVrQ","https://yt3.ggpht.com/a/AGF-l7_5L8LL84jlfc2epwKWspwf5l9r1X4MQb3hTw=s48-c-k-c0xffffffff-no-rj-mo","He will be impeached as it ought to be.  Personally, I think the man is suffering from dementia/Alzheimer's.  His mental state has deteriorated.  He's slurring his speech.  He can't put together a coherent sentence.  All the narcissistic qualities he's always displayed have become more exaggerated.  Won't his doctors speak up?",0,"4 hours ago",1575601526553,false,false,,,,,,,,,,,
"Ugz3K4qyk0AB_q_dmt14AaABAg","Diego Delgado","/channel/UCY4mNHRo_J1-_eeBqqkizpg","https://yt3.ggpht.com/a/AGF-l7-K4u-w5bjbc108-S70CZPsPc23MhkVJhmh=s48-c-k-c0xffffffff-no-rj-mo","Shes all about the constitution until we start talking about guns and tgan at that point the founding fathers are out dated",11,"4 hours ago",1575601526553,true,true,"EkQSC19FQW83NEdjVzNnwAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk0aSxIaVWd6M0s0cXlrMEFCX3FfZG10MTRBYUFCQWciAggAKhhVQ3VwdlpHLTVrb19laVhBdXBiRGZ4V3cyC19FQW83NEdjVzNnQAFICg%3D%3D",2,,,,,,,,,
,,,,,,,,,,,,"Ugz3K4qyk0AB_q_dmt14AaABAg.92BFjoIeotd92BGGV62hYJ","Ciel Phantomhive","/channel/UCJgoC9Duuro8O4EoFXECxug","https://yt3.ggpht.com/a/AGF-l79n-_ih0XXWmeHL7KNFul43gBqu3U4Hjc8LWg=s32-c-k-c0xffffffff-no-rj-mo","Stfu",2,"4 hours ago",1575601526948,false
,,,,,,,,,,,,"Ugz3K4qyk0AB_q_dmt14AaABAg.92BFjoIeotd92BGtl9TUfc","Michael Whitted","/channel/UCa-TIFvF6J3zsmdEC2bL1Pg","https://yt3.ggpht.com/a/AGF-l79WAWxUQ1EOuhcYZHo7XYhIPJNghz2tKesyUw=s32-c-k-c0xffffffff-no-rj-mo","Assault weapons didn't exist in 1776, asswipe.",0,"4 hours ago",1575601526948,false
"UgwTtBGDzGxYCcqJQyN4AaABAg","Buck Reggin","/channel/UCCcWBnvWrVRlvr07xwpeEMw","https://yt3.ggpht.com/a/AGF-l79aUo16frA14o4T7WylRhxY4H8wkU0Exbo7Gw=s48-c-k-c0xffffffff-no-rj-mo","Nancy’s drunk and slurring her words at 9am. 😳",4,"4 hours ago",1575601526554,true,true,"EkQSC19FQW83NEdjVzNnwAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk0aSxIaVWd3VHRCR0R6R3hZQ2NxSlF5TjRBYUFCQWciAggAKhhVQ3VwdlpHLTVrb19laVhBdXBiRGZ4V3cyC19FQW83NEdjVzNnQAFICg%3D%3D",1,,,,,,,,,
,,,,,,,,,,,,"UgwTtBGDzGxYCcqJQyN4AaABAg.92BFjXl8Dix92BHut8nH5f","edstimator1","/channel/UCMElZ1OusyD6qvR1Jgh4CsA","https://yt3.ggpht.com/a/AGF-l79hjK7s_L_8p3KjtaZwaX-PoJ9WcNyE3tOLVQ=s32-c-k-c0xffffffff-no-rj-mo","My first thought was how early do they need to have the news conference so Nancy can still be sober!",0,"3 hours ago",1575605126963,false
"UgzvBjIlTCxdIRPFCoB4AaABAg","OldLasVegas","/channel/UCsUdf8eOQloXAQTtDqH8IaQ","https://yt3.ggpht.com/a/AGF-l79DHxAu3KdaLTgJNIm1t06mQ9-USGMi3l4ICQ=s48-c-k-c0xffffffff-no-rj-mo","Smfh thanks Nancy for destroying the Democratic Party. Should’ve just let him serve his term. Trump ain’t going nowhere smh fuck",0,"4 hours ago",1575601526555,false,false,,,,,,,,,,,
"UgxAR6D3wf3pa9oxEQx4AaABAg","Mykola Perch","/channel/UC2FcNuKOw7YmKX3VzbLV7gA","https://yt3.ggpht.com/a/AGF-l7_olkiKBsrKUjlWxHhAtSvCG6lXdOhV8U_Q_Q=s48-c-k-c0xffffffff-no-rj-mo","No, he will not. Bet?",0,"4 hours ago",1575601526556,false,false,,,,,,,,,,,
"UgxP2fyte9PMHb9Paud4AaABAg","P A","/channel/UCh3uJHaW62S05e6WE5Va4mg","https://yt3.ggpht.com/a/AGF-l797TYuEB_MgOzVquv6PJvHntK6mxpXcyX2fiQ=s48-c-k-c0xffffffff-no-rj-mo","Trump was laughed at by World leaders yesterday  and by New Yorkers his home town a World City, ...The World City ....  in the last 3 weeks   ....  Job way to hard for him ,  plus he is lazy, negligent , his English is so weak .. How can he understand  complex discussion and rapport ?????  bye bye Vulgar Man .... Next !!!!!!!!!!",0,"4 hours ago",1575601526557,false,false,,,,,,,,,,,
"Ugxh3eJu3y1oGP3o-Sx4AaABAg","Stoney Curtis","/channel/UCd7xLvM5DtriMX01H65n0nQ","https://yt3.ggpht.com/a/AGF-l78TzpQm7T26wi-N_V0mfHLduvLf0ZV0q2lK8g=s48-c-k-c0xffffffff-no-rj-mo","Once Impeached, all the Senates horses and all the Senates men cannot UnImpeach Donald Trump again..\nThere is no undoing an Impeachment..",1,"4 hours ago",1575601526557,false,true,"EkQSC19FQW83NEdjVzNnwAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk0aSxIaVWd4aDNlSnUzeTFvR1Azby1TeDRBYUFCQWciAggAKhhVQ3VwdlpHLTVrb19laVhBdXBiRGZ4V3cyC19FQW83NEdjVzNnQAFICg%3D%3D",5,,,,,,,,,
,,,,,,,,,,,,"Ugxh3eJu3y1oGP3o-Sx4AaABAg.92BFjCIVOuV92BFx-9E9l-","Kyle Miller","/channel/UCQUVEvBGmlF_2eyPtzu08FA","https://yt3.ggpht.com/a/AGF-l78mvQnK-I1lbWixy6KfPJszqGR0tjAXEPVIJg=s32-c-k-c0xffffffff-no-rj-mo","Sure about that?",0,"4 hours ago",1575601527015,false
,,,,,,,,,,,,"Ugxh3eJu3y1oGP3o-Sx4AaABAg.92BFjCIVOuV92BG68iqBZ8","Richard Schiffman","/channel/UCFpW99H5JkuwXqnhh088YFQ","https://yt3.ggpht.com/a/AGF-l7_Too2u_LvjNgtvA0pda6JfXbxJlW8wUDBc7w=s32-c-k-c0xffffffff-no-rj-mo","He's only going to be impeached in the House, fucker!",1,"4 hours ago",1575601527016,false
,,,,,,,,,,,,"Ugxh3eJu3y1oGP3o-Sx4AaABAg.92BFjCIVOuV92BGOZ0PvzC","m7744321","/channel/UC0XVetOtkrEtAfMm_mr5nUw","https://yt3.ggpht.com/a/AGF-l78E4sCS5Q1eYG4k5QkZdrD4JWLkeNbJJ6zKuQ=s32-c-k-c0xffffffff-no-rj-mo","Well your right about not being impeached but the Senate will find him not guilty sorry to burst your bubble",1,"4 hours ago",1575601527016,false
,,,,,,,,,,,,"Ugxh3eJu3y1oGP3o-Sx4AaABAg.92BFjCIVOuV92BLldC_5GU","Miriam L.","/channel/UCGp2KCVHa5yVp0fY1JFOesg","https://yt3.ggpht.com/a/AGF-l7-4a9nXmX8UyQE3pV8_stOUSdmbsoqEUtIEYw=s32-c-k-c0xffffffff-no-rj-mo","@Stoney Curtis. I agree and I'll add that,  contrary to what a lot of people have said in their comments, it absolutely matters if he is impeached even if he is not removed. \n\nIt is a big black mark on his name and his presidency for the rest of human history. This process has brought forth a lot of information that the American public now knows that we didn't know before. And to use your expression we can't unknow what we've learned about Trump and his administration. \n\nOnce you know, you can't be naive even if you can't change things in the way you would like. Just no longer being naive is an important change. This is ruining Trump's reputation and he brought it all on himself. He always claimed it's a hoax or a witch hunt which couldn't be more absurd! He's done a LOT of VERY bad things that are coming out.  \n\nIf you understand the characteristics of a malignant narcissist then his behavior should alarm you. A malignant narcissist only cares about themselves and wants everybody to essentially worship the ground they walk on.\n\n If you have somebody like that in your personal life you would despise them and hope to get them out of your life as soon as you could. It's a personality disorder and it cannot be changed. And I'm saying that as somebody who has been a clinical psychotherapist for 20+ years. Narcissists leave a trail of Destruction behind them. Ask anybody who's been in a relationship with one. \n\nHe is completely unqualified to be president of the United States and that is an understatement because he is also dangerous because he doesn't care about the people regardless of what comes out of his mouth. All you need to do is observe his actions and you'll know how much he cares about the people who are his cult followers.\n\nBottom line: Information is power.",0,"3 hours ago",1575605127017,false
,,,,,,,,,,,,"Ugxh3eJu3y1oGP3o-Sx4AaABAg.92BFjCIVOuV92BMoKRjdAN","m7744321","/channel/UC0XVetOtkrEtAfMm_mr5nUw","https://yt3.ggpht.com/a/AGF-l78E4sCS5Q1eYG4k5QkZdrD4JWLkeNbJJ6zKuQ=s32-c-k-c0xffffffff-no-rj-mo","@Miriam L. Really lots of bad things well please show us what they are and yes he is qualified to be the president and hmm impeachment sure didn't hurt good old Billy boy did it also as for his personality please show me your PhD in Psychology or are you just like the rest of the Democrats and making it up as you go. He does care about the people and this country to bad  you don't.",0,"3 hours ago",1575605127017,false
"UgyNh0XnAnQMJhfFerp4AaABAg","Meast 53","/channel/UCWN0_pAULUzDG6PRpYZLHfg","https://yt3.ggpht.com/a/AGF-l78_sj9S8pvZeLNUlzCvdDiURR5UMhS81dK7iA=s48-c-k-c0xffffffff-no-rj-mo","Time for us to order execute 66 on these fucktards.",0,"4 hours ago",1575601526558,false,false,,,,,,,,,,,
"Ugw5F6m2QR4LC2uEwZZ4AaABAg","SSJCesar","/channel/UCM83H1BnVcoa8RRcB8atbnQ","https://yt3.ggpht.com/a/AGF-l7-69KzA0ArEYBKKlKC1jbsCM8Luro3GkW9UZA=s48-c-k-c0xffffffff-no-rj-mo","What will the fake news (cnn, msnbc) come up with next lol.",0,"4 hours ago",1575601528375,false,false,,,,,,,,,,,
"Ugw1YZKkyHBFnZ9lgTV4AaABAg","Dylan Cox","/channel/UCfswda4W3Fa2fE3pjfkDIAw","https://yt3.ggpht.com/a/AGF-l7_6XLgoTPA4YhFEkGI0ggGlw7KaEzMY42NYFw=s48-c-k-c0xffffffff-no-rj-mo","Nancy Pelosi makes me want to take a shower in bleach",20,"4 hours ago",1575601528376,false,true,"EkQSC19FQW83NEdjVzNnwAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk0aSxIaVWd3MVlaS2t5SEJGblo5bGdUVjRBYUFCQWciAggAKhhVQ3VwdlpHLTVrb19laVhBdXBiRGZ4V3cyC19FQW83NEdjVzNnQAFICg%3D%3D",1,,,,,,,,,
,,,,,,,,,,,,"Ugw1YZKkyHBFnZ9lgTV4AaABAg.92BFh4dz7bL92BGmmtBjEO","Michael Whitted","/channel/UCa-TIFvF6J3zsmdEC2bL1Pg","https://yt3.ggpht.com/a/AGF-l79WAWxUQ1EOuhcYZHo7XYhIPJNghz2tKesyUw=s32-c-k-c0xffffffff-no-rj-mo","Your Dear Leader makes me nauseous.",0,"4 hours ago",1575601528859,false
"UgyxpCmnv4VOPfY87ex4AaABAg","Silky Johnston","/channel/UCuAoaPW4GoeCNXpwIsqN49w","https://yt3.ggpht.com/a/AGF-l7_FQOTgi_tjYp2I59XzvQ3qtIoouN8KKinvmQ=s48-c-k-c0xffffffff-no-rj-mo","The democrats are jabbing at the hornets nest now...",17,"4 hours ago",1575601528378,true,true,"EkQSC19FQW83NEdjVzNnwAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk0aSxIaVWd5eHBDbW52NFZPUGZZODdleDRBYUFCQWciAggAKhhVQ3VwdlpHLTVrb19laVhBdXBiRGZ4V3cyC19FQW83NEdjVzNnQAFICg%3D%3D",3,,,,,,,,,
,,,,,,,,,,,,"UgyxpCmnv4VOPfY87ex4AaABAg.92BFgxi4flw92BGWtbDyTE","Joe Moer","/channel/UC7P-hcVkHCXwk3iF31NyrUQ","https://yt3.ggpht.com/a/AGF-l7_AYsahYZFToEVj4la1tACKe0FfjoaHS5T2dQ=s32-c-k-c0xffffffff-no-rj-mo","Leave them, they are doing great work for Trump👍🏻👍🏻",0,"4 hours ago",1575601528916,false
,,,,,,,,,,,,"UgyxpCmnv4VOPfY87ex4AaABAg.92BFgxi4flw92BGceRYmd7","Tim Ryan","/channel/UCyiMmqeoAJUTbEpprZNPpvg","https://yt3.ggpht.com/a/AGF-l78CHXmXgtwmAFf79j5x8QotyjB7BkxT3e5oEw=s32-c-k-c0xffffffff-no-rj-mo","Oh... Liev is a hornet? 🇷🇺🇷🇺🇷🇺\nJustice is prevailing! 🇺🇸🇺🇸🇺🇸",0,"4 hours ago",1575601528917,false
,,,,,,,,,,,,"UgyxpCmnv4VOPfY87ex4AaABAg.92BFgxi4flw92BHqEyyzPt","Tom Towers","/channel/UCprqhqUBnGBAVqzs_7jeELw","https://yt3.ggpht.com/a/AGF-l78k6CxWXS-M01-NyUBFcVLCZp_qAtrJOXRSyQ=s32-c-k-c0xffffffff-no-rj-mo","Well if he wasn't such a criminal....It's one thing to be racist but another to be clearly corrupt. Ya'll could've picked a better candidate, Except there was no one else willing to play on your racist sentiments so much. And trump has done a great job destroying the GOP, All the decades of the ""southern strategy"" exposed and down the tubes. But I understand because continuing the subtle racism just wasn't enough anymore. Aw too bad, You're fast becoming just another American no longer at the front of the line or sitting on top of everyone else. 😁 We're entering a new age beyond Jim Crow, Finally.",1,"3 hours ago",1575605128917,false
"UgxDjCm264SfDWy1btt4AaABAg","cameron0751","/channel/UC2pgcnOO0F6Degaobvl3eSQ","https://yt3.ggpht.com/a/AGF-l7-TtyJ-UvLrcwOWHpdUFgDodbMZoxu_zfWKyA=s48-c-k-c0xffffffff-no-rj-mo","I’ve never seen someone talk with their hands so much...",5,"4 hours ago",1575601528379,false,true,"EkQSC19FQW83NEdjVzNnwAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk0aSxIaVWd4RGpDbTI2NFNmRFd5MWJ0dDRBYUFCQWciAggAKhhVQ3VwdlpHLTVrb19laVhBdXBiRGZ4V3cyC19FQW83NEdjVzNnQAFICg%3D%3D",6,,,,,,,,,
,,,,,,,,,,,,"UgxDjCm264SfDWy1btt4AaABAg.92BFgthf_O392BG7q1L-El","Justone Jk","/channel/UCfQcC5QknmgHM3md6xlrOZg","https://yt3.ggpht.com/a/AGF-l79IvZimrpYZNnrNby5nmGatxN2FAnTx80NS5g=s32-c-k-c0xffffffff-no-rj-mo","cameron0751 I have but they’re usually batshit crazy",0,"4 hours ago",1575601528965,false
,,,,,,,,,,,,"UgxDjCm264SfDWy1btt4AaABAg.92BFgthf_O392BGIvnDNfw","Who am I ? No one!","/channel/UCXX1MmSxXJA9H16vfl2WB0A","https://yt3.ggpht.com/a/AGF-l78dYvomcvFsd226WI-Q1RpJyBT2Wxj0D1SpFA=s32-c-k-c0xffffffff-no-rj-mo","Trump does it all the time....",3,"4 hours ago",1575601528966,false
,,,,,,,,,,,,"UgxDjCm264SfDWy1btt4AaABAg.92BFgthf_O392BGSqFdMlT","muuuuuud","/channel/UCNxW8bfqOIg1I8oc9AFriYw","https://yt3.ggpht.com/a/AGF-l79ZgNCSYM1-WMJ-FDamHa7zEIMzDYpvLwNVWw=s32-c-k-c0xffffffff-no-rj-mo","look at one of don's tiny hands for tiny brains rallies.",0,"4 hours ago",1575601528966,false
,,,,,,,,,,,,"UgxDjCm264SfDWy1btt4AaABAg.92BFgthf_O392BGbcL3zsf","Aaron Simmons","/channel/UCHUfZuiAVb6nT7ybZhnDYuQ","https://yt3.ggpht.com/a/AGF-l7_Lbu1u--6UcLccVEm3q-5PNfeEf5vnFsx-ZA=s32-c-k-c0xffffffff-no-rj-mo","Who am I ? No one! Lol, he plays the invisible accordion.",1,"4 hours ago",1575601528966,false
,,,,,,,,,,,,"UgxDjCm264SfDWy1btt4AaABAg.92BFgthf_O392BGjptFS60","Collin S Bueno","/channel/UCXf0_HGabyNiBWGFfWlBglw","https://yt3.ggpht.com/a/AGF-l79jHKvm2cWEB3cLoG0HhDljRohnH79j8WI-5w=s32-c-k-c0xffffffff-no-rj-mo","Have  you ever seen Donald Trump in tv.. Every day?",1,"4 hours ago",1575601528967,false
,,,,,,,,,,,,"UgxDjCm264SfDWy1btt4AaABAg.92BFgthf_O392BH0pV4ThG","Michael Whitted","/channel/UCa-TIFvF6J3zsmdEC2bL1Pg","https://yt3.ggpht.com/a/AGF-l79WAWxUQ1EOuhcYZHo7XYhIPJNghz2tKesyUw=s32-c-k-c0xffffffff-no-rj-mo","Your Dear Leader does that with his Baby Hands.",1,"4 hours ago",1575601528967,false
